Name,Gender,Age,Education_Level,Relationship_Status,Hometown,Unit,Decision_skill_possess,Time_of_service,Time_since_promotion,growth_rate,Travel_Rate,Post_Level,Pay_Scale,Compensation_and_Benefits,Work_Life_balance,VAR1,VAR2,VAR3,VAR4,VAR5,VAR6,VAR7,Burnout_rate
Resource 4331,F,65,5,Married,Springfield,Sales,Directive,28,4,27,1,3,5,type2,2,3,1.6081,-0.4537,2,2,7,3,0.2612
Resource 4332,M,62,4,Married,Springfield,Marketing,Behavioral,36,1,62,1,4,5,type2,4,3,0.7516,-0.4537,3,4,8,3,0.2589
Resource 4333,M,58,2,Single,Lebanon,Sales,Conceptual,22,3,64,1,3,6,type3,3,3,-0.9612,0.7075,1,3,8,3,0.1292
Resource 4334,F,35,4,Married,Lebanon,Production,Analytical,9,2,26,1,2,10,type2,3,3,-1.8176,-0.4537,2,3,8,3,0.1912
Resource 4335,M,46,4,Married,Franklin,Sales,Analytical,13,4,67,1,1,5,type2,1,3,-0.9612,-0.4537,2,2,9,3,0.278
Resource 4336,M,,4,Married,Springfield,IT,Analytical,8,3,74,0,5,9,type2,3,3,-0.1048,0.7075,2,4,5,4,0.0427
Resource 4337,F,,3,Single,Lebanon,IT,Behavioral,0,0,58,0,5,5,type2,4,2,-1.8176,0.7075,1,1,6,3,0.1889
Resource 4338,F,20,4,Married,Lebanon,Marketing,Conceptual,1,1,65,1,4,9,type4,1,4,0.7516,-0.4537,2,3,8,3,0.143
Resource 4339,M,50,4,Single,Springfield,IT,Analytical,28,2,39,1,3,8,type2,4,3,0.7516,1.8688,2,3,6,4,0.095
Resource 4340,M,53,3,Married,Lebanon,Purchasing,Directive,18,2,38,1,5,4,type3,3,2,-1.8176,-0.4537,2,2,6,3,0.1017
Resource 4341,M,,4,Married,Clinton,R&D,Analytical,5,1,41,2,5,8,type3,3,3,0.7516,-0.4537,2,2,8,4,0.2473
Resource 4342,M,,3,Married,Franklin,Purchasing,Behavioral,35,2,35,1,3,6,type3,2,3,-0.1048,-0.4537,2,3,7,3,0.0544
Resource 4343,F,55,1,Married,Lebanon,Logistics,Conceptual,24,2,22,2,2,8,type3,3,3,-0.9612,0.7075,1,2,7,4,0.1073
Resource 4344,M,,2,Single,Springfield,R&D,Directive,3,3,69,0,4,9,type3,4,1,0.7516,0.7075,2,3,7,3,0.0427
Resource 4345,M,38,1,Married,Springfield,IT,Analytical,14,3,53,0,2,5,type2,1,3,1.6081,-1.615,2,4,8,3,0.0734
Resource 4346,F,27,3,Married,Lebanon,IT,Directive,5,3,32,2,3,6,type2,4,5,,-0.4537,2,2,8,3,0.0259
Resource 4347,F,47,4,Married,Franklin,Purchasing,Analytical,20,3,47,0,3,6,type3,3,2,0.7516,-0.4537,2,4,6,5,0.0197
Resource 4348,F,,4,Married,Washington,Accounting and Finance,Conceptual,19,1,25,1,5,9,type2,2,5,-0.1048,0.7075,2,3,6,3,0.7023
Resource 4349,F,56,4,Married,Washington,Quality,Directive,29,1,43,0,1,5,type2,4,2,0.7516,-0.4537,2,2,7,3,0.2875
Resource 4350,F,54,4,Married,Washington,Sales,Directive,24,3,29,0,4,7,type3,2,3,-0.1048,-0.4537,2,3,8,5,0.1872
Resource 4351,F,23,4,Married,Franklin,Logistics,Behavioral,4,2,71,1,2,6,type2,3,3,0.7516,0.7075,2,5,7,3,0.2938
Resource 4352,F,65,4,Single,Lebanon,Logistics,Conceptual,36,3,30,1,2,6,type2,3,3,0.7516,-0.4537,2,2,8,4,0.0776
Resource 4353,F,50,4,Single,Springfield,Marketing,Analytical,13,3,45,0,4,9,type4,3,3,1.6081,0.7075,3,4,8,3,0.1056
Resource 4354,F,,4,Married,Lebanon,R&D,Behavioral,6,1,54,2,3,6,type3,1,3,-0.1048,-0.4537,2,3,6,3,0.174
Resource 4355,F,31,4,Single,Springfield,Quality,Analytical,9,4,43,0,4,6,type3,3,3,-0.1048,0.7075,3,3,8,3,0.0479
Resource 4356,M,22,1,Single,Washington,R&D,Analytical,3,3,47,1,3,5,type3,1,3,-0.9612,1.8688,3,2,6,3,0.0306
Resource 4357,F,26,4,Married,Washington,R&D,Behavioral,,1,47,1,1,10,type2,1,3,-0.9612,-0.4537,2,3,9,3,0.2172
Resource 4358,F,20,4,Married,Franklin,Sales,Conceptual,1,1,70,1,2,2,type2,3,3,0.7516,-0.4537,1,3,8,3,0.1248
Resource 4359,F,27,3,Married,Lebanon,Security,Behavioral,5,3,23,1,4,8,type2,5,4,-0.1048,-0.4537,2,3,7,3,0.135
Resource 4360,M,59,3,Married,Lebanon,R&D,Conceptual,37,2,55,0,2,4,type4,2,4,0.7516,-0.4537,2,5,7,5,0.0682
Resource 4361,F,43,5,Married,Springfield,IT,Analytical,18,4,59,1,3,5,type1,3,3,0.7516,-0.4537,1,4,7,2,0.1986
Resource 4362,M,24,3,Single,Franklin,Marketing,Behavioral,5,4,68,1,4,8,type2,4,4,-0.9612,-0.4537,2,3,7,3,0.1941
Resource 4363,F,29,3,Married,Lebanon,Sales,Conceptual,6,3,59,0,3,7,type3,2,3,0.7516,1.8688,2,5,6,3,0.0587
Resource 4364,F,29,3,Married,Springfield,Logistics,Behavioral,7,3,36,0,4,8,type3,2,3,-0.1048,-0.4537,2,3,6,3,0.2114
Resource 4365,M,37,4,Married,Franklin,IT,Directive,15,4,46,1,4,2,type2,3,3,-0.1048,-2.7762,2,1,7,3,0.1135
Resource 4366,M,41,4,Single,Springfield,Operarions,Directive,13,3,43,0,3,5,type2,3,3,-0.1048,0.7075,2,2,5,5,0.386
Resource 4367,F,41,3,Single,Franklin,Human Resource Management,Conceptual,5,3,70,2,4,7,type2,1,3,-0.9612,-2.7762,2,2,7,3,0.249
Resource 4368,M,19,1,Single,Washington,Sales,Behavioral,0,0,25,1,4,6,type2,4,3,0.7516,0.7075,,3,7,4,0.1731
Resource 4369,F,19,5,Single,Lebanon,Accounting and Finance,Analytical,0,0,57,1,3,8,type2,4,3,-0.1048,-0.4537,2,2,8,3,0.2344
Resource 4370,M,32,4,Married,Lebanon,Human Resource Management,Analytical,5,2,28,0,1,7,type2,1,5,1.6081,-1.615,2,5,7,3,0.075
Resource 4371,M,61,3,Married,Springfield,IT,Conceptual,25,4,54,1,5,7,type3,3,4,-0.9612,-0.4537,2,3,5,3,0.1881
Resource 4372,F,55,5,Single,Washington,IT,Conceptual,21,3,38,0,4,6,type3,2,3,-1.8176,-0.4537,2,1,7,1,0.1551
Resource 4373,F,44,3,Married,Clinton,Security,Conceptual,21,3,38,1,4,7,type4,3,2,-0.9612,-1.615,1,2,6,3,0.184
Resource 4374,F,54,3,Single,Washington,Operarions,Analytical,22,2,32,1,1,5,type2,1,3,0.7516,0.7075,1,3,7,3,0.026
Resource 4375,M,35,3,Single,Springfield,Operarions,Directive,10,1,58,0,3,4,type2,3,3,-0.1048,0.7075,2,4,7,3,0.0475
Resource 4376,F,63,3,Single,Franklin,Sales,Behavioral,27,3,46,1,4,6,type2,2,3,-1.8176,-0.4537,1,5,8,5,0.2408
Resource 4377,F,33,4,Married,Springfield,R&D,Analytical,8,2,35,0,2,4,type2,2,3,-0.1048,0.7075,2,4,8,5,0.0987
Resource 4378,F,30,1,Married,Franklin,R&D,Conceptual,7,2,42,1,2,5,type4,1,3,0.7516,1.8688,2,4,5,4,0.0182
Resource 4379,F,26,3,Single,Washington,Logistics,Behavioral,4,2,21,1,1,4,type2,3,3,0.7516,0.7075,2,3,5,3,0.1045
Resource 4380,F,21,3,Married,Lebanon,IT,Directive,2,2,59,1,3,2,type2,4,3,-1.8176,0.7075,2,3,7,3,0.2407
Resource 4381,M,35,3,Single,Washington,IT,Behavioral,9,3,58,1,1,4,type3,4,3,-0.9612,-0.4537,2,4,8,3,0.0476
Resource 4382,F,51,1,Married,Lebanon,IT,Directive,22,4,46,1,3,5,type2,1,3,0.7516,-0.4537,2,3,9,2,0.1164
Resource 4383,M,53,3,Single,Clinton,Security,Behavioral,18,2,30,1,4,10,type3,3,3,0.7516,-0.4537,2,2,6,3,0.1497
Resource 4384,F,45,3,Single,Springfield,Accounting and Finance,Conceptual,23,3,28,0,3,5,type2,4,3,-0.1048,0.7075,2,4,9,3,0.2984
Resource 4385,F,37,5,Married,Franklin,Sales,Conceptual,8,3,54,2,5,8,type4,4,4,-0.1048,-0.4537,1,2,6,3,0.0484
Resource 4386,M,61,4,Single,Franklin,Purchasing,Analytical,37,2,57,0,1,4,type2,3,1,0.7516,-0.4537,2,3,6,3,0.368
Resource 4387,F,60,3,Married,Lebanon,Sales,Conceptual,31,3,36,0,3,2,type2,4,3,-0.1048,0.7075,1,2,8,3,0.4777
Resource 4388,F,57,1,Single,Springfield,Sales,Behavioral,23,4,64,0,3,7,type2,2,2,1.6081,-1.615,2,3,6,3,0.071
Resource 4389,F,36,2,Married,Washington,R&D,Directive,14,1,29,1,1,4,type3,3,3,-0.1048,-0.4537,2,3,8,5,0.076
Resource 4390,F,25,3,Married,Washington,Quality,Behavioral,6,4,47,1,3,7,type2,4,4,-0.1048,0.7075,2,3,5,3,0.2703
Resource 4391,F,42,3,Single,Franklin,IT,Analytical,7,3,22,2,1,5,type2,4,3,1.6081,-0.4537,2,2,8,3,0.0108
Resource 4392,M,48,5,Single,Franklin,R&D,Behavioral,21,4,26,1,3,3,type2,1,3,0.7516,0.7075,,3,9,3,0.0299
Resource 4393,F,56,4,Single,Lebanon,Logistics,Analytical,33,3,41,2,3,6,type3,3,4,0.7516,0.7075,2,2,6,3,0.2713
Resource 4394,F,54,4,Single,Lebanon,IT,Conceptual,31,4,26,0,4,6,type2,4,3,-0.9612,-0.4537,2,4,8,3,0.0237
Resource 4395,F,30,3,Married,Clinton,Security,Directive,7,4,58,1,4,4,type2,4,2,1.6081,-1.615,3,2,6,1,0.1256
Resource 4396,F,43,3,Married,Springfield,IT,Conceptual,8,1,39,1,2,4,type2,3,4,0.7516,-0.4537,2,3,7,1,0.0276
Resource 4397,F,32,3,Single,Springfield,Security,Directive,7,1,64,0,3,6,type3,1,4,-0.1048,0.7075,2,3,7,3,0.0048
Resource 4398,M,46,4,Married,Springfield,R&D,Analytical,21,2,28,1,4,7,type2,1,3,-0.1048,0.7075,2,4,6,5,0.113
Resource 4399,M,47,1,Married,Lebanon,Logistics,Behavioral,13,2,22,1,3,8,type3,3,5,,-0.4537,2,4,8,2,0.0081
Resource 4400,M,27,5,Single,Lebanon,IT,Analytical,5,1,21,1,5,2,type3,1,3,0.7516,0.7075,2,5,8,5,0.1708
Resource 4401,M,57,4,Married,Clinton,R&D,Analytical,19,3,51,0,4,9,type2,4,3,0.7516,-0.4537,2,2,7,3,0.077
Resource 4402,M,52,3,Married,Lebanon,Accounting and Finance,Directive,24,1,58,0,3,8,type2,1,3,0.7516,-0.4537,2,3,8,4,0.1234
Resource 4403,M,35,5,Single,Lebanon,Sales,Behavioral,10,4,21,1,2,5,type3,1,3,0.7516,-2.7762,1,2,6,2,0.0367
Resource 4404,M,21,4,Married,Clinton,Accounting and Finance,Behavioral,2,2,49,1,4,8,type2,1,1,-0.1048,0.7075,,4,6,1,0.0383
Resource 4405,M,22,5,Married,Franklin,Sales,Behavioral,3,1,51,1,1,7,type3,4,3,-0.9612,0.7075,2,2,8,4,0.0076
Resource 4406,F,32,2,Single,Washington,Human Resource Management,Directive,8,2,20,0,3,6,type2,2,4,0.7516,1.8688,2,4,8,2,0.0529
Resource 4407,M,31,3,Single,Springfield,Operarions,Directive,8,3,33,0,4,10,type2,3,3,0.7516,-0.4537,1,3,8,3,0.3685
Resource 4408,F,64,3,Married,Franklin,IT,Directive,32,3,44,0,2,6,type0,2,3,0.7516,-1.615,1,2,6,4,0.1235
Resource 4409,F,21,1,Single,Clinton,Quality,Analytical,2,2,70,1,2,4,type4,1,3,-0.9612,-0.4537,2,3,8,4,0.1553
Resource 4410,F,55,4,Married,Lebanon,IT,Directive,26,4,73,0,4,8,type2,4,4,0.7516,-0.4537,1,3,6,3,0.1657
Resource 4411,M,27,1,Single,Lebanon,Logistics,Behavioral,3,3,32,1,2,6,type2,4,3,0.7516,-0.4537,3,3,5,3,0.2786
Resource 4412,M,60,2,Married,Franklin,Accounting and Finance,Conceptual,34,1,66,1,3,5,type2,1,3,0.7516,1.8688,2,2,5,3,0.3879
Resource 4413,M,35,3,Married,Springfield,R&D,Conceptual,8,2,42,2,3,5,type2,2,3,-0.1048,1.8688,2,4,8,3,0.1702
Resource 4414,F,19,5,Married,Springfield,Logistics,Analytical,0,0,27,1,3,8,type2,3,3,,-0.4537,2,3,8,3,0.083
Resource 4415,M,40,3,Married,Washington,IT,Behavioral,12,3,66,1,2,2,type2,5,3,0.7516,1.8688,2,3,6,3,0.1436
Resource 4416,M,24,5,Single,Springfield,R&D,Behavioral,5,1,32,0,1,8,type3,1,4,1.6081,-0.4537,2,4,7,4,0.0179
Resource 4417,M,21,5,Married,Springfield,Quality,Analytical,2,2,54,0,3,8,type3,3,3,-0.9612,0.7075,2,4,8,2,0.5593
Resource 4418,M,60,4,Married,Washington,IT,Directive,26,2,43,1,3,4,type2,1,2,0.7516,0.7075,2,2,6,3,0.0889
Resource 4419,M,42,3,Married,Springfield,IT,Analytical,13,3,21,1,5,1,type2,1,1,0.7516,-0.4537,2,4,7,3,0.5857
Resource 4420,F,32,1,Married,Franklin,Human Resource Management,Directive,6,3,42,0,3,8,type3,2,3,,-2.7762,1,3,5,3,0.6618
Resource 4421,M,26,3,Single,Lebanon,IT,Behavioral,2,2,28,1,2,9,type2,2,3,1.6081,-0.4537,,3,7,3,0.4271
Resource 4422,F,31,1,Married,Springfield,IT,Directive,5,1,26,0,3,4,type3,5,2,-0.1048,-0.4537,2,2,5,4,0.1415
Resource 4423,F,35,1,Single,Franklin,IT,Directive,8,2,64,0,1,3,type3,2,3,-0.1048,-1.615,3,3,8,4,0.0884
Resource 4424,F,45,3,Married,Lebanon,Operarions,Conceptual,16,2,44,1,2,4,type2,2,3,0.7516,0.7075,2,3,5,3,0.0338
Resource 4425,F,37,3,Married,Springfield,Operarions,Directive,12,2,38,1,3,5,type2,1,5,-0.1048,-0.4537,1,2,5,5,0.5718
Resource 4426,M,27,3,Single,Clinton,Logistics,Analytical,4,1,48,1,3,8,type3,1,3,,0.7075,2,2,8,3,0.0491
Resource 4427,F,20,3,Single,Washington,IT,Behavioral,1,1,50,0,2,8,type3,4,5,0.7516,-0.4537,2,3,7,3,0.0631
Resource 4428,F,,4,Single,Clinton,Operarions,Conceptual,2,2,31,0,1,6,type4,3,3,-0.1048,0.7075,1,2,8,2,0.0031
Resource 4429,F,19,1,Single,Lebanon,Operarions,Analytical,0,0,66,1,5,8,type2,2,3,1.6081,0.7075,2,3,5,3,0.1834
Resource 4430,F,30,3,Married,Springfield,Purchasing,Behavioral,7,2,38,0,3,9,type2,1,3,,-0.4537,2,4,5,3,0.1662
Resource 4431,F,39,3,Married,Franklin,Operarions,Analytical,15,3,33,1,1,8,type1,4,3,-0.9612,-2.7762,2,3,7,3,0.0119
Resource 4432,M,41,4,Single,Lebanon,IT,Conceptual,5,1,48,2,4,4,type2,1,4,-0.1048,0.7075,2,5,8,4,0.2655
Resource 4433,F,56,4,Married,Franklin,Sales,Directive,20,3,42,1,1,6,type3,1,3,-0.1048,-0.4537,2,3,6,3,0.1248
Resource 4434,F,29,5,Single,Washington,Logistics,Behavioral,6,2,39,1,2,6,type3,1,4,0.7516,-0.4537,1,3,9,3,0.2617
Resource 4435,M,43,3,Single,Lebanon,Logistics,Behavioral,5,3,41,1,2,6,type3,1,3,,1.8688,1,2,8,4,0.2123
Resource 4436,F,49,5,Married,Franklin,Marketing,Behavioral,24,2,36,1,2,6,type3,2,3,-1.8176,0.7075,3,4,8,3,0.2511
Resource 4437,M,28,3,Single,Springfield,Logistics,Directive,6,4,63,0,2,8,type3,4,3,-1.8176,-2.7762,2,2,9,4,0.0097
Resource 4438,M,23,1,Married,Springfield,Sales,Directive,4,4,42,0,2,4,type3,2,3,0.7516,0.7075,2,3,8,5,0.02
Resource 4439,F,36,3,Married,Franklin,Sales,Behavioral,8,4,66,0,3,6,type3,1,3,0.7516,-0.4537,,2,7,3,0.2341
Resource 4440,F,50,4,Single,Clinton,Accounting and Finance,Conceptual,24,3,32,2,1,7,type2,1,3,0.7516,-0.4537,2,2,8,3,0.528
Resource 4441,M,48,3,Married,Lebanon,Production,Conceptual,25,3,37,1,3,7,type3,2,4,-0.1048,-0.4537,2,2,7,5,0.6069
Resource 4442,F,43,1,Married,Washington,Sales,Conceptual,21,2,31,1,3,9,type3,4,4,-0.9612,-0.4537,2,3,7,3,0.1665
Resource 4443,M,38,2,Married,Washington,Quality,Conceptual,12,4,43,2,4,8,type2,1,1,0.7516,1.8688,2,2,8,3,0.1923
Resource 4444,M,30,4,Single,Washington,Accounting and Finance,Behavioral,6,4,24,1,1,2,type2,3,5,-0.9612,-0.4537,2,3,7,3,0.0844
Resource 4445,F,29,4,Married,Springfield,Purchasing,Conceptual,5,2,26,0,5,5,type2,2,4,,0.7075,2,3,8,5,0.0878
Resource 4446,F,36,3,Single,Lebanon,Sales,Analytical,9,2,63,0,2,6,type3,4,3,-1.8176,0.7075,1,2,7,3,0.1125
Resource 4447,F,45,3,Single,Springfield,Production,Conceptual,21,2,53,1,3,4,type2,2,3,,0.7075,2,3,8,3,0.0879
Resource 4448,M,19,3,Married,Lebanon,IT,Behavioral,0,0,67,2,5,2,type2,3,1,0.7516,0.7075,,4,8,3,0.1527
Resource 4449,M,65,3,Married,Springfield,Logistics,Analytical,33,4,31,0,3,6,type2,2,3,0.7516,-0.4537,2,3,9,3,0.171
Resource 4450,M,25,3,Single,Springfield,Logistics,Conceptual,6,2,46,0,3,9,type3,4,3,0.7516,-1.615,2,4,7,3,0.3873
Resource 4451,M,65,3,Single,Washington,Human Resource Management,Directive,34,2,35,0,1,8,type3,3,3,-0.1048,0.7075,2,2,8,5,0.0038
Resource 4452,M,24,3,Married,Springfield,IT,Directive,5,1,59,0,3,8,type2,2,3,-0.1048,-0.4537,2,4,6,5,0.2857
Resource 4453,M,59,3,Married,Lebanon,Human Resource Management,Behavioral,31,2,67,2,4,6,type3,1,1,-0.1048,-0.4537,1,1,7,3,0.1974
Resource 4454,F,,4,Married,Springfield,Production,Analytical,37,2,39,1,1,5,type2,2,3,,-1.615,2,3,8,4,0.1614
Resource 4455,F,55,4,Single,Franklin,IT,Directive,33,4,30,1,2,8,type2,3,3,1.6081,-0.4537,2,3,9,3,0.0619
Resource 4456,M,33,3,Married,Springfield,IT,Behavioral,11,1,64,1,3,6,type2,3,3,-1.8176,0.7075,2,2,6,4,0.2448
Resource 4457,M,22,2,Married,Springfield,Purchasing,Behavioral,3,3,39,1,3,10,type2,1,1,-1.8176,-0.4537,,3,7,3,0.0934
Resource 4458,F,35,5,Married,Lebanon,Sales,Conceptual,13,3,51,0,2,3,type1,3,3,0.7516,-0.4537,3,3,8,4,0.4797
Resource 4459,F,49,2,Married,Lebanon,Sales,Directive,23,3,29,1,2,4,type2,1,3,-0.9612,-0.4537,1,1,7,3,0.0723
Resource 4460,M,,3,Single,Lebanon,Logistics,Behavioral,23,4,42,0,2,5,type2,4,5,-0.9612,-0.4537,1,5,8,2,0.199
Resource 4461,F,37,4,Single,Lebanon,Sales,Directive,15,4,57,0,2,5,type1,4,3,-1.8176,-1.615,2,3,7,3,0.109
Resource 4462,F,43,3,Married,Lebanon,Sales,Analytical,14,3,62,1,5,9,type0,2,3,-0.1048,-0.4537,2,4,6,4,0.141
Resource 4463,F,22,1,Married,Franklin,IT,Directive,3,3,62,0,3,9,type3,1,3,-0.9612,0.7075,,3,6,3,0.0939
Resource 4464,F,28,5,Single,Clinton,Quality,Conceptual,4,4,70,2,2,7,type2,1,3,0.7516,0.7075,2,1,8,4,0.1239
Resource 4465,F,50,3,Married,Washington,Purchasing,Behavioral,20,1,50,0,1,8,type3,4,5,0.7516,-0.4537,1,4,8,5,0.1614
Resource 4466,F,38,4,Single,Franklin,Purchasing,Conceptual,11,2,40,1,1,5,type3,2,1,-0.1048,-0.4537,2,2,7,4,0.6639
Resource 4467,M,65,4,Married,Clinton,Purchasing,Conceptual,35,2,60,1,2,8,type2,5,3,0.7516,-0.4537,,3,8,2,0.0199
Resource 4468,M,52,4,Single,Lebanon,IT,Analytical,26,4,62,0,4,9,type3,4,4,0.7516,-0.4537,1,5,8,3,0.037
Resource 4469,M,49,3,Single,Franklin,Quality,Conceptual,14,3,20,1,3,3,type2,4,2,0.7516,-0.4537,2,3,7,3,0.2188
Resource 4470,F,27,4,Single,Lebanon,Sales,Directive,3,2,23,1,5,8,type2,3,4,-1.8176,-0.4537,2,4,5,3,0.0317
Resource 4471,F,54,4,Married,Springfield,Sales,Directive,15,2,31,1,3,8,type3,1,3,-0.9612,0.7075,3,4,5,5,0.1326
Resource 4472,F,32,2,Single,Lebanon,R&D,Directive,5,2,74,0,1,7,type1,3,4,-0.1048,1.8688,2,2,9,3,0.0919
Resource 4473,M,26,5,Single,Clinton,R&D,Analytical,3,2,64,0,3,1,type2,2,4,-0.1048,0.7075,2,2,8,3,0.0308
Resource 4474,M,37,4,Married,Franklin,IT,Behavioral,13,3,66,1,2,5,type2,1,3,-0.9612,0.7075,1,2,8,2,0.173
Resource 4475,M,31,3,Married,Springfield,Security,Behavioral,3,1,72,1,2,3,type2,5,3,-1.8176,-0.4537,2,3,5,4,0.0634
Resource 4476,F,43,4,Married,Lebanon,Operarions,Conceptual,20,2,29,0,3,9,type3,4,3,0.7516,-0.4537,2,3,8,3,0.1407
Resource 4477,F,30,3,Married,Springfield,Purchasing,Analytical,8,3,37,0,1,6,type2,4,3,-1.8176,0.7075,2,4,8,4,0.0013
Resource 4478,M,26,4,Married,Springfield,Logistics,Conceptual,2,1,48,0,4,8,type4,3,3,0.7516,-0.4537,1,3,7,4,0.1971
Resource 4479,M,36,3,Married,Lebanon,Operarions,Conceptual,8,1,58,1,3,8,type3,2,3,0.7516,0.7075,2,4,8,4,0.0997
Resource 4480,F,40,3,Married,Springfield,Purchasing,Analytical,13,2,49,1,3,10,type2,3,4,0.7516,0.7075,3,2,8,3,0.3522
Resource 4481,F,42,4,Married,Franklin,Accounting and Finance,Directive,20,4,69,1,2,8,type2,3,5,-0.9612,0.7075,2,3,6,3,0.161
Resource 4482,F,65,4,Married,Springfield,Human Resource Management,Conceptual,40,4,48,1,2,7,type3,2,3,0.7516,1.8688,3,3,8,3,0.7405
Resource 4483,F,22,3,Married,Washington,Accounting and Finance,Conceptual,3,2,51,1,4,4,type2,3,4,,-0.4537,3,2,7,3,0.7107
Resource 4484,F,36,4,Married,Franklin,IT,Conceptual,12,3,46,1,5,5,type3,4,4,-0.1048,-0.4537,3,4,7,3,0.5015
Resource 4485,M,36,3,Married,Lebanon,IT,Directive,10,3,25,0,3,4,type3,3,3,-0.9612,0.7075,1,4,9,2,0.1207
Resource 4486,F,30,3,Married,Franklin,Sales,Behavioral,8,3,34,1,4,5,type4,3,3,-0.1048,0.7075,2,3,7,3,0.444
Resource 4487,M,60,5,Married,Franklin,Operarions,Behavioral,30,1,23,0,2,6,type3,1,3,0.7516,-2.7762,2,3,8,3,0.0679
Resource 4488,F,26,3,Married,Franklin,R&D,Analytical,3,3,47,1,5,5,type2,3,3,1.6081,-0.4537,2,5,8,3,0.0051
Resource 4489,F,35,2,Married,Lebanon,Security,Analytical,6,3,56,1,3,2,type2,3,3,0.7516,0.7075,2,4,8,3,0.092
Resource 4490,F,19,4,Single,Lebanon,IT,Analytical,0,0,29,1,1,3,type3,3,3,,0.7075,1,3,6,3,0.0074
Resource 4491,M,54,5,Single,Lebanon,Purchasing,Analytical,22,1,54,0,2,6,type3,3,3,0.7516,0.7075,1,1,7,3,0.0887
Resource 4492,M,42,2,Married,Washington,Logistics,Directive,16,4,68,1,5,6,type2,2,2,-0.1048,-0.4537,2,3,7,5,0.0361
Resource 4493,M,32,4,Married,Lebanon,IT,Directive,7,3,33,2,3,4,type3,3,3,1.6081,0.7075,1,4,7,3,0.2649
Resource 4494,F,36,2,Married,Franklin,Operarions,Directive,14,4,64,0,3,1,type2,2,4,,1.8688,2,3,7,3,0.1165
Resource 4495,F,53,4,Single,Springfield,Operarions,Conceptual,30,2,25,1,2,9,type2,1,3,0.7516,0.7075,2,4,7,4,0.19
Resource 4496,M,51,4,Married,Lebanon,Accounting and Finance,Analytical,20,3,56,0,2,6,type2,2,3,0.7516,0.7075,3,3,6,1,0.1895
Resource 4497,M,25,2,Married,Lebanon,IT,Analytical,6,4,67,1,4,9,type3,2,2,-1.8176,-0.4537,2,2,6,1,0.1726
Resource 4498,M,32,4,Single,Lebanon,Accounting and Finance,Directive,7,4,67,0,1,5,type3,3,5,,-0.4537,2,3,5,5,0.064
Resource 4499,F,24,3,Married,Lebanon,Sales,Analytical,5,2,38,1,1,5,type0,1,3,,0.7075,1,2,8,1,0.0091
Resource 4500,F,34,2,Single,Springfield,Sales,Directive,12,4,56,1,2,10,type2,1,3,0.7516,-1.615,2,4,6,1,0.0072
Resource 4501,M,35,4,Married,Lebanon,Logistics,Directive,10,3,28,2,3,8,type2,1,3,-0.1048,-0.4537,2,2,6,4,0.1844
Resource 4502,F,52,3,Married,Lebanon,Sales,Analytical,15,2,45,1,2,8,type2,4,3,-0.1048,0.7075,2,4,8,2,0.0804
Resource 4503,F,54,2,Single,Clinton,IT,Conceptual,18,4,55,1,2,9,type2,4,3,-0.1048,1.8688,2,3,8,3,0.0679
Resource 4504,M,45,3,Single,Clinton,Logistics,Analytical,18,2,40,1,2,2,type3,2,3,0.7516,-0.4537,,3,5,3,0.1167
Resource 4505,F,32,2,Married,Lebanon,Logistics,Analytical,7,3,52,0,3,8,type0,2,3,0.7516,0.7075,3,1,5,3,0.1508
Resource 4506,M,19,3,Married,Washington,IT,Behavioral,0,0,50,0,5,2,type2,3,3,-0.9612,-1.615,2,2,6,3,0.1073
Resource 4507,M,24,2,Single,Washington,Sales,Directive,5,1,74,1,2,10,type2,2,3,0.7516,1.8688,2,3,8,3,0.3177
Resource 4508,F,49,3,Single,Springfield,R&D,Conceptual,17,4,52,1,3,1,type3,1,3,-0.9612,0.7075,2,4,7,3,0.0492
Resource 4509,M,33,3,Married,Washington,Operarions,Directive,5,1,27,0,3,,type2,2,2,-0.1048,-0.4537,1,3,8,5,0.0838
Resource 4510,F,32,5,Married,Franklin,IT,Analytical,8,1,31,1,1,7,type2,1,1,0.7516,-0.4537,,2,5,3,0.0926
Resource 4511,M,59,2,Single,Clinton,IT,Directive,27,2,61,0,2,9,type2,4,2,-1.8176,-0.4537,2,3,7,3,0.1949
Resource 4512,F,24,3,Married,Clinton,R&D,Analytical,5,2,60,1,1,7,type2,3,2,,-0.4537,,3,5,4,0.1054
Resource 4513,F,62,3,Married,Lebanon,Purchasing,Behavioral,29,2,26,0,5,4,type2,3,4,0.7516,0.7075,1,2,6,5,0.0377
Resource 4514,F,30,1,Married,Lebanon,Sales,Analytical,8,4,24,1,3,4,type3,2,3,1.6081,-1.615,2,3,7,5,0.0131
Resource 4515,F,45,4,Married,Springfield,Logistics,Analytical,18,4,21,2,3,7,type2,3,5,0.7516,1.8688,3,2,8,4,0.235
Resource 4516,F,54,4,Single,Lebanon,R&D,Analytical,28,1,54,1,2,5,type2,1,3,0.7516,0.7075,2,3,9,3,0.0231
Resource 4517,M,58,5,Married,Lebanon,Sales,Analytical,28,2,50,1,3,5,type2,2,2,-0.1048,-0.4537,3,3,8,4,0.1071
Resource 4518,F,24,3,Married,Franklin,Marketing,Behavioral,5,3,35,1,4,5,type2,3,3,-0.1048,-0.4537,2,2,8,2,0.0603
